Sorter,Combos,reverse_primer_i7,forward_primer_i5,reverse_primer_i7_well,forward_primer_i5_well,Var7,S_Row_R,S_Col_R,S_Row_F,S_Col_F,LastUsedDateTime,LastUsedBarcodeStartIndex,LastUsedBarcodeEndIndex
46,BC_00052BC_00193,BC_00052,BC_00193,O5,I18,O5I18,15,5,9,18,NaT,0,0
46,BC_00053BC_00194,BC_00053,BC_00194,A7,K18,A7K18,1,7,11,18,NaT,0,0
46,BC_00054BC_00195,BC_00054,BC_00195,C7,M18,C7M18,3,7,13,18,NaT,0,0
46,BC_00055BC_00196,BC_00055,BC_00196,E7,O18,E7O18,5,7,15,18,NaT,0,0
46,BC_00056BC_00197,BC_00056,BC_00197,G7,A20,G7A20,7,7,1,20,NaT,0,0
46,BC_00057BC_00198,BC_00057,BC_00198,I7,C20,I7C20,9,7,3,20,NaT,0,0
46,BC_00058BC_00199,BC_00058,BC_00199,K7,E20,K7E20,11,7,5,20,NaT,0,0
46,BC_00059BC_00202,BC_00059,BC_00202,M7,K20,M7K20,13,7,11,20,NaT,0,0
46,BC_00060BC_00203,BC_00060,BC_00203,O7,M20,O7M20,15,7,13,20,NaT,0,0
46,BC_00061BC_00204,BC_00061,BC_00204,A9,O20,A9O20,1,9,15,20,NaT,0,0
46,BC_00062BC_00205,BC_00062,BC_00205,C9,A22,C9A22,3,9,1,22,NaT,0,0
46,BC_00063BC_00206,BC_00063,BC_00206,E9,C22,E9C22,5,9,3,22,NaT,0,0
46,BC_00064BC_00207,BC_00064,BC_00207,G9,E22,G9E22,7,9,5,22,NaT,0,0
46,BC_00065BC_00208,BC_00065,BC_00208,I9,G22,I9G22,9,9,7,22,NaT,0,0
46,BC_00066BC_00209,BC_00066,BC_00209,K9,I22,K9I22,11,9,9,22,NaT,0,0
46,BC_00067BC_00210,BC_00067,BC_00210,M9,K22,M9K22,13,9,11,22,NaT,0,0
46,BC_00068BC_00211,BC_00068,BC_00211,O9,M22,O9M22,15,9,13,22,NaT,0,0
46,BC_00069BC_00212,BC_00069,BC_00212,A11,O22,A11O22,1,11,15,22,NaT,0,0
46,BC_00070BC_00213,BC_00070,BC_00213,C11,A24,C11A24,3,11,1,24,NaT,0,0
46,BC_00071BC_00214,BC_00071,BC_00214,E11,C24,E11C24,5,11,3,24,NaT,0,0
46,BC_00072BC_00215,BC_00072,BC_00215,G11,E24,G11E24,7,11,5,24,NaT,0,0
46,BC_00073BC_00216,BC_00073,BC_00216,I11,G24,I11G24,9,11,7,24,NaT,0,0
46,BC_00074BC_00217,BC_00074,BC_00217,K11,I24,K11I24,11,11,9,24,NaT,0,0
46,BC_00075BC_00218,BC_00075,BC_00218,M11,K24,M11K24,13,11,11,24,NaT,0,0
46,BC_00076BC_00219,BC_00076,BC_00219,O11,M24,O11M24,15,11,13,24,NaT,0,0
46,BC_00077BC_00220,BC_00077,BC_00220,A13,O24,A13O24,1,13,15,24,NaT,0,0
46,BC_00079BC_00125,BC_00079,BC_00125,E13,A2,E13A2,5,13,1,2,NaT,0,0
46,BC_00080BC_00126,BC_00080,BC_00126,G13,C2,G13C2,7,13,3,2,NaT,0,0
46,BC_00081BC_00127,BC_00081,BC_00127,I13,E2,I13E2,9,13,5,2,NaT,0,0
46,BC_00082BC_00128,BC_00082,BC_00128,K13,G2,K13G2,11,13,7,2,NaT,0,0
46,BC_00083BC_00129,BC_00083,BC_00129,M13,I2,M13I2,13,13,9,2,NaT,0,0
46,BC_00084BC_00130,BC_00084,BC_00130,O13,K2,O13K2,15,13,11,2,NaT,0,0
46,BC_00085BC_00131,BC_00085,BC_00131,A15,M2,A15M2,1,15,13,2,NaT,0,0
46,BC_00086BC_00132,BC_00086,BC_00132,C15,O2,C15O2,3,15,15,2,NaT,0,0
46,BC_00087BC_00133,BC_00087,BC_00133,E15,A4,E15A4,5,15,1,4,NaT,0,0
46,BC_00088BC_00134,BC_00088,BC_00134,G15,C4,G15C4,7,15,3,4,NaT,0,0
46,BC_00089BC_00135,BC_00089,BC_00135,I15,E4,I15E4,9,15,5,4,NaT,0,0
46,BC_00090BC_00136,BC_00090,BC_00136,K15,G4,K15G4,11,15,7,4,NaT,0,0
46,BC_00091BC_00137,BC_00091,BC_00137,M15,I4,M15I4,13,15,9,4,NaT,0,0
46,BC_00092BC_00138,BC_00092,BC_00138,O15,K4,O15K4,15,15,11,4,NaT,0,0
46,BC_00093BC_00139,BC_00093,BC_00139,A17,M4,A17M4,1,17,13,4,NaT,0,0
46,BC_00094BC_00140,BC_00094,BC_00140,C17,O4,C17O4,3,17,15,4,NaT,0,0
46,BC_00095BC_00141,BC_00095,BC_00141,E17,A6,E17A6,5,17,1,6,NaT,0,0
46,BC_00096BC_00142,BC_00096,BC_00142,G17,C6,G17C6,7,17,3,6,NaT,0,0
46,BC_00097BC_00143,BC_00097,BC_00143,I17,E6,I17E6,9,17,5,6,NaT,0,0
46,BC_00098BC_00144,BC_00098,BC_00144,K17,G6,K17G6,11,17,7,6,NaT,0,0
46,BC_00099BC_00145,BC_00099,BC_00145,M17,I6,M17I6,13,17,9,6,NaT,0,0
46,BC_00100BC_00146,BC_00100,BC_00146,O17,K6,O17K6,15,17,11,6,NaT,0,0
46,BC_00101BC_00147,BC_00101,BC_00147,A19,M6,A19M6,1,19,13,6,NaT,0,0
46,BC_00102BC_00148,BC_00102,BC_00148,C19,O6,C19O6,3,19,15,6,NaT,0,0
46,BC_00103BC_00149,BC_00103,BC_00149,E19,A8,E19A8,5,19,1,8,NaT,0,0
46,BC_00104BC_00150,BC_00104,BC_00150,G19,C8,G19C8,7,19,3,8,NaT,0,0
46,BC_00105BC_00151,BC_00105,BC_00151,I19,E8,I19E8,9,19,5,8,NaT,0,0
46,BC_00106BC_00152,BC_00106,BC_00152,K19,G8,K19G8,11,19,7,8,NaT,0,0
46,BC_00107BC_00153,BC_00107,BC_00153,M19,I8,M19I8,13,19,9,8,NaT,0,0
46,BC_00108BC_00154,BC_00108,BC_00154,O19,K8,O19K8,15,19,11,8,NaT,0,0
46,BC_00109BC_00155,BC_00109,BC_00155,A21,M8,A21M8,1,21,13,8,NaT,0,0
46,BC_00110BC_00156,BC_00110,BC_00156,C21,O8,C21O8,3,21,15,8,NaT,0,0
46,BC_00111BC_00157,BC_00111,BC_00157,E21,A10,E21A10,5,21,1,10,NaT,0,0
46,BC_00112BC_00158,BC_00112,BC_00158,G21,C10,G21C10,7,21,3,10,NaT,0,0
46,BC_00113BC_00159,BC_00113,BC_00159,I21,E10,I21E10,9,21,5,10,NaT,0,0
46,BC_00114BC_00160,BC_00114,BC_00160,K21,G10,K21G10,11,21,7,10,NaT,0,0
46,BC_00115BC_00161,BC_00115,BC_00161,M21,I10,M21I10,13,21,9,10,NaT,0,0
46,BC_00117BC_00162,BC_00117,BC_00162,A23,K10,A23K10,1,23,11,10,NaT,0,0
46,BC_00118BC_00164,BC_00118,BC_00164,C23,O10,C23O10,3,23,15,10,NaT,0,0
46,BC_00119BC_00165,BC_00119,BC_00165,E23,A12,E23A12,5,23,1,12,NaT,0,0
46,BC_00120BC_00166,BC_00120,BC_00166,G23,C12,G23C12,7,23,3,12,NaT,0,0
46,BC_00121BC_00167,BC_00121,BC_00167,I23,E12,I23E12,9,23,5,12,NaT,0,0
46,BC_00122BC_00168,BC_00122,BC_00168,K23,G12,K23G12,11,23,7,12,NaT,0,0
46,BC_00123BC_00169,BC_00123,BC_00169,M23,I12,M23I12,13,23,9,12,NaT,0,0
46,BC_00124BC_00170,BC_00124,BC_00170,O23,K12,O23K12,15,23,11,12,NaT,0,0
47,BC_00029BC_00172,BC_00029,BC_00172,A1,O12,A1O12,1,1,15,12,NaT,0,0
47,BC_00030BC_00173,BC_00030,BC_00173,C1,A14,C1A14,3,1,1,14,NaT,0,0
47,BC_00031BC_00174,BC_00031,BC_00174,E1,C14,E1C14,5,1,3,14,NaT,0,0
47,BC_00032BC_00175,BC_00032,BC_00175,G1,E14,G1E14,7,1,5,14,NaT,0,0
47,BC_00033BC_00176,BC_00033,BC_00176,I1,G14,I1G14,9,1,7,14,NaT,0,0
47,BC_00034BC_00177,BC_00034,BC_00177,K1,I14,K1I14,11,1,9,14,NaT,0,0
47,BC_00035BC_00178,BC_00035,BC_00178,M1,K14,M1K14,13,1,11,14,NaT,0,0
47,BC_00036BC_00179,BC_00036,BC_00179,O1,M14,O1M14,15,1,13,14,NaT,0,0
47,BC_00037BC_00180,BC_00037,BC_00180,A3,O14,A3O14,1,3,15,14,NaT,0,0
47,BC_00038BC_00181,BC_00038,BC_00181,C3,A16,C3A16,3,3,1,16,NaT,0,0
47,BC_00039BC_00182,BC_00039,BC_00182,E3,C16,E3C16,5,3,3,16,NaT,0,0
47,BC_00040BC_00183,BC_00040,BC_00183,G3,E16,G3E16,7,3,5,16,NaT,0,0
47,BC_00041BC_00184,BC_00041,BC_00184,I3,G16,I3G16,9,3,7,16,NaT,0,0
47,BC_00042BC_00185,BC_00042,BC_00185,K3,I16,K3I16,11,3,9,16,NaT,0,0
47,BC_00043BC_00186,BC_00043,BC_00186,M3,K16,M3K16,13,3,11,16,NaT,0,0
47,BC_00044BC_00187,BC_00044,BC_00187,O3,M16,O3M16,15,3,13,16,NaT,0,0
47,BC_00045BC_00188,BC_00045,BC_00188,A5,O16,A5O16,1,5,15,16,NaT,0,0
47,BC_00046BC_00189,BC_00046,BC_00189,C5,A18,C5A18,3,5,1,18,NaT,0,0
47,BC_00047BC_00190,BC_00047,BC_00190,E5,C18,E5C18,5,5,3,18,NaT,0,0
47,BC_00048BC_00191,BC_00048,BC_00191,G5,E18,G5E18,7,5,5,18,NaT,0,0
47,BC_00050BC_00192,BC_00050,BC_00192,K5,G18,K5G18,11,5,7,18,NaT,0,0
47,BC_00051BC_00193,BC_00051,BC_00193,M5,I18,M5I18,13,5,9,18,NaT,0,0
47,BC_00052BC_00194,BC_00052,BC_00194,O5,K18,O5K18,15,5,11,18,NaT,0,0
47,BC_00053BC_00195,BC_00053,BC_00195,A7,M18,A7M18,1,7,13,18,NaT,0,0
47,BC_00054BC_00196,BC_00054,BC_00196,C7,O18,C7O18,3,7,15,18,NaT,0,0
47,BC_00055BC_00197,BC_00055,BC_00197,E7,A20,E7A20,5,7,1,20,NaT,0,0
47,BC_00056BC_00198,BC_00056,BC_00198,G7,C20,G7C20,7,7,3,20,NaT,0,0
47,BC_00057BC_00199,BC_00057,BC_00199,I7,E20,I7E20,9,7,5,20,NaT,0,0
47,BC_00058BC_00202,BC_00058,BC_00202,K7,K20,K7K20,11,7,11,20,NaT,0,0
47,BC_00059BC_00203,BC_00059,BC_00203,M7,M20,M7M20,13,7,13,20,NaT,0,0
47,BC_00060BC_00204,BC_00060,BC_00204,O7,O20,O7O20,15,7,15,20,NaT,0,0
47,BC_00061BC_00205,BC_00061,BC_00205,A9,A22,A9A22,1,9,1,22,NaT,0,0
47,BC_00062BC_00206,BC_00062,BC_00206,C9,C22,C9C22,3,9,3,22,NaT,0,0
47,BC_00063BC_00207,BC_00063,BC_00207,E9,E22,E9E22,5,9,5,22,NaT,0,0
47,BC_00064BC_00208,BC_00064,BC_00208,G9,G22,G9G22,7,9,7,22,NaT,0,0
47,BC_00065BC_00209,BC_00065,BC_00209,I9,I22,I9I22,9,9,9,22,NaT,0,0
47,BC_00066BC_00210,BC_00066,BC_00210,K9,K22,K9K22,11,9,11,22,NaT,0,0
47,BC_00067BC_00211,BC_00067,BC_00211,M9,M22,M9M22,13,9,13,22,NaT,0,0
47,BC_00068BC_00212,BC_00068,BC_00212,O9,O22,O9O22,15,9,15,22,NaT,0,0
47,BC_00069BC_00213,BC_00069,BC_00213,A11,A24,A11A24,1,11,1,24,NaT,0,0
47,BC_00070BC_00214,BC_00070,BC_00214,C11,C24,C11C24,3,11,3,24,NaT,0,0
47,BC_00071BC_00215,BC_00071,BC_00215,E11,E24,E11E24,5,11,5,24,NaT,0,0
47,BC_00072BC_00216,BC_00072,BC_00216,G11,G24,G11G24,7,11,7,24,NaT,0,0
47,BC_00073BC_00217,BC_00073,BC_00217,I11,I24,I11I24,9,11,9,24,NaT,0,0
47,BC_00074BC_00218,BC_00074,BC_00218,K11,K24,K11K24,11,11,11,24,NaT,0,0
47,BC_00075BC_00219,BC_00075,BC_00219,M11,M24,M11M24,13,11,13,24,NaT,0,0
47,BC_00076BC_00220,BC_00076,BC_00220,O11,O24,O11O24,15,11,15,24,NaT,0,0
47,BC_00078BC_00125,BC_00078,BC_00125,C13,A2,C13A2,3,13,1,2,NaT,0,0
47,BC_00079BC_00126,BC_00079,BC_00126,E13,C2,E13C2,5,13,3,2,NaT,0,0
47,BC_00080BC_00127,BC_00080,BC_00127,G13,E2,G13E2,7,13,5,2,NaT,0,0
47,BC_00081BC_00128,BC_00081,BC_00128,I13,G2,I13G2,9,13,7,2,NaT,0,0
47,BC_00082BC_00129,BC_00082,BC_00129,K13,I2,K13I2,11,13,9,2,NaT,0,0
47,BC_00083BC_00130,BC_00083,BC_00130,M13,K2,M13K2,13,13,11,2,NaT,0,0
47,BC_00084BC_00131,BC_00084,BC_00131,O13,M2,O13M2,15,13,13,2,NaT,0,0
47,BC_00085BC_00132,BC_00085,BC_00132,A15,O2,A15O2,1,15,15,2,NaT,0,0
47,BC_00086BC_00133,BC_00086,BC_00133,C15,A4,C15A4,3,15,1,4,NaT,0,0
47,BC_00087BC_00134,BC_00087,BC_00134,E15,C4,E15C4,5,15,3,4,NaT,0,0
47,BC_00088BC_00135,BC_00088,BC_00135,G15,E4,G15E4,7,15,5,4,NaT,0,0
47,BC_00089BC_00136,BC_00089,BC_00136,I15,G4,I15G4,9,15,7,4,NaT,0,0
47,BC_00090BC_00137,BC_00090,BC_00137,K15,I4,K15I4,11,15,9,4,NaT,0,0
47,BC_00091BC_00138,BC_00091,BC_00138,M15,K4,M15K4,13,15,11,4,NaT,0,0
47,BC_00092BC_00139,BC_00092,BC_00139,O15,M4,O15M4,15,15,13,4,NaT,0,0
47,BC_00093BC_00140,BC_00093,BC_00140,A17,O4,A17O4,1,17,15,4,NaT,0,0
47,BC_00094BC_00141,BC_00094,BC_00141,C17,A6,C17A6,3,17,1,6,NaT,0,0
47,BC_00095BC_00142,BC_00095,BC_00142,E17,C6,E17C6,5,17,3,6,NaT,0,0
47,BC_00096BC_00143,BC_00096,BC_00143,G17,E6,G17E6,7,17,5,6,NaT,0,0
47,BC_00097BC_00144,BC_00097,BC_00144,I17,G6,I17G6,9,17,7,6,NaT,0,0
47,BC_00098BC_00145,BC_00098,BC_00145,K17,I6,K17I6,11,17,9,6,NaT,0,0
47,BC_00099BC_00146,BC_00099,BC_00146,M17,K6,M17K6,13,17,11,6,NaT,0,0
47,BC_00100BC_00147,BC_00100,BC_00147,O17,M6,O17M6,15,17,13,6,NaT,0,0
47,BC_00101BC_00148,BC_00101,BC_00148,A19,O6,A19O6,1,19,15,6,NaT,0,0
47,BC_00102BC_00149,BC_00102,BC_00149,C19,A8,C19A8,3,19,1,8,NaT,0,0
47,BC_00103BC_00150,BC_00103,BC_00150,E19,C8,E19C8,5,19,3,8,NaT,0,0
47,BC_00104BC_00151,BC_00104,BC_00151,G19,E8,G19E8,7,19,5,8,NaT,0,0
47,BC_00105BC_00152,BC_00105,BC_00152,I19,G8,I19G8,9,19,7,8,NaT,0,0
47,BC_00106BC_00153,BC_00106,BC_00153,K19,I8,K19I8,11,19,9,8,NaT,0,0
47,BC_00107BC_00154,BC_00107,BC_00154,M19,K8,M19K8,13,19,11,8,NaT,0,0
47,BC_00108BC_00155,BC_00108,BC_00155,O19,M8,O19M8,15,19,13,8,NaT,0,0
47,BC_00109BC_00156,BC_00109,BC_00156,A21,O8,A21O8,1,21,15,8,NaT,0,0
47,BC_00110BC_00157,BC_00110,BC_00157,C21,A10,C21A10,3,21,1,10,NaT,0,0
47,BC_00111BC_00158,BC_00111,BC_00158,E21,C10,E21C10,5,21,3,10,NaT,0,0
47,BC_00112BC_00159,BC_00112,BC_00159,G21,E10,G21E10,7,21,5,10,NaT,0,0
47,BC_00113BC_00160,BC_00113,BC_00160,I21,G10,I21G10,9,21,7,10,NaT,0,0
47,BC_00114BC_00161,BC_00114,BC_00161,K21,I10,K21I10,11,21,9,10,NaT,0,0
47,BC_00115BC_00162,BC_00115,BC_00162,M21,K10,M21K10,13,21,11,10,NaT,0,0
47,BC_00117BC_00164,BC_00117,BC_00164,A23,O10,A23O10,1,23,15,10,NaT,0,0
47,BC_00118BC_00165,BC_00118,BC_00165,C23,A12,C23A12,3,23,1,12,NaT,0,0
47,BC_00119BC_00166,BC_00119,BC_00166,E23,C12,E23C12,5,23,3,12,NaT,0,0
47,BC_00120BC_00167,BC_00120,BC_00167,G23,E12,G23E12,7,23,5,12,NaT,0,0
47,BC_00121BC_00168,BC_00121,BC_00168,I23,G12,I23G12,9,23,7,12,NaT,0,0
47,BC_00122BC_00169,BC_00122,BC_00169,K23,I12,K23I12,11,23,9,12,NaT,0,0
47,BC_00123BC_00170,BC_00123,BC_00170,M23,K12,M23K12,13,23,11,12,NaT,0,0
47,BC_00124BC_00171,BC_00124,BC_00171,O23,M12,O23M12,15,23,13,12,NaT,0,0
48,BC_00029BC_00173,BC_00029,BC_00173,A1,A14,A1A14,1,1,1,14,NaT,0,0
48,BC_00030BC_00174,BC_00030,BC_00174,C1,C14,C1C14,3,1,3,14,NaT,0,0
48,BC_00031BC_00175,BC_00031,BC_00175,E1,E14,E1E14,5,1,5,14,NaT,0,0
48,BC_00032BC_00176,BC_00032,BC_00176,G1,G14,G1G14,7,1,7,14,NaT,0,0
48,BC_00033BC_00177,BC_00033,BC_00177,I1,I14,I1I14,9,1,9,14,NaT,0,0
48,BC_00034BC_00178,BC_00034,BC_00178,K1,K14,K1K14,11,1,11,14,NaT,0,0
48,BC_00035BC_00179,BC_00035,BC_00179,M1,M14,M1M14,13,1,13,14,NaT,0,0
48,BC_00036BC_00180,BC_00036,BC_00180,O1,O14,O1O14,15,1,15,14,NaT,0,0
48,BC_00037BC_00181,BC_00037,BC_00181,A3,A16,A3A16,1,3,1,16,NaT,0,0
48,BC_00038BC_00182,BC_00038,BC_00182,C3,C16,C3C16,3,3,3,16,NaT,0,0
48,BC_00039BC_00183,BC_00039,BC_00183,E3,E16,E3E16,5,3,5,16,NaT,0,0
48,BC_00040BC_00184,BC_00040,BC_00184,G3,G16,G3G16,7,3,7,16,NaT,0,0
48,BC_00041BC_00185,BC_00041,BC_00185,I3,I16,I3I16,9,3,9,16,NaT,0,0
48,BC_00042BC_00186,BC_00042,BC_00186,K3,K16,K3K16,11,3,11,16,NaT,0,0
48,BC_00043BC_00187,BC_00043,BC_00187,M3,M16,M3M16,13,3,13,16,NaT,0,0
48,BC_00044BC_00188,BC_00044,BC_00188,O3,O16,O3O16,15,3,15,16,NaT,0,0
48,BC_00045BC_00189,BC_00045,BC_00189,A5,A18,A5A18,1,5,1,18,NaT,0,0
48,BC_00046BC_00190,BC_00046,BC_00190,C5,C18,C5C18,3,5,3,18,NaT,0,0
48,BC_00047BC_00191,BC_00047,BC_00191,E5,E18,E5E18,5,5,5,18,NaT,0,0
48,BC_00048BC_00192,BC_00048,BC_00192,G5,G18,G5G18,7,5,7,18,NaT,0,0
48,BC_00050BC_00193,BC_00050,BC_00193,K5,I18,K5I18,11,5,9,18,NaT,0,0
48,BC_00051BC_00194,BC_00051,BC_00194,M5,K18,M5K18,13,5,11,18,NaT,0,0
48,BC_00052BC_00195,BC_00052,BC_00195,O5,M18,O5M18,15,5,13,18,NaT,0,0
48,BC_00053BC_00196,BC_00053,BC_00196,A7,O18,A7O18,1,7,15,18,NaT,0,0
48,BC_00054BC_00197,BC_00054,BC_00197,C7,A20,C7A20,3,7,1,20,NaT,0,0
48,BC_00055BC_00198,BC_00055,BC_00198,E7,C20,E7C20,5,7,3,20,NaT,0,0
48,BC_00056BC_00199,BC_00056,BC_00199,G7,E20,G7E20,7,7,5,20,NaT,0,0
48,BC_00057BC_00202,BC_00057,BC_00202,I7,K20,I7K20,9,7,11,20,NaT,0,0
48,BC_00058BC_00203,BC_00058,BC_00203,K7,M20,K7M20,11,7,13,20,NaT,0,0
48,BC_00059BC_00204,BC_00059,BC_00204,M7,O20,M7O20,13,7,15,20,NaT,0,0
48,BC_00060BC_00205,BC_00060,BC_00205,O7,A22,O7A22,15,7,1,22,NaT,0,0
48,BC_00061BC_00206,BC_00061,BC_00206,A9,C22,A9C22,1,9,3,22,NaT,0,0
48,BC_00062BC_00207,BC_00062,BC_00207,C9,E22,C9E22,3,9,5,22,NaT,0,0
48,BC_00063BC_00208,BC_00063,BC_00208,E9,G22,E9G22,5,9,7,22,NaT,0,0
48,BC_00064BC_00209,BC_00064,BC_00209,G9,I22,G9I22,7,9,9,22,NaT,0,0
48,BC_00065BC_00210,BC_00065,BC_00210,I9,K22,I9K22,9,9,11,22,NaT,0,0
48,BC_00066BC_00211,BC_00066,BC_00211,K9,M22,K9M22,11,9,13,22,NaT,0,0
48,BC_00067BC_00212,BC_00067,BC_00212,M9,O22,M9O22,13,9,15,22,NaT,0,0
48,BC_00068BC_00213,BC_00068,BC_00213,O9,A24,O9A24,15,9,1,24,NaT,0,0
48,BC_00069BC_00214,BC_00069,BC_00214,A11,C24,A11C24,1,11,3,24,NaT,0,0
48,BC_00070BC_00215,BC_00070,BC_00215,C11,E24,C11E24,3,11,5,24,NaT,0,0
48,BC_00071BC_00216,BC_00071,BC_00216,E11,G24,E11G24,5,11,7,24,NaT,0,0
48,BC_00072BC_00217,BC_00072,BC_00217,G11,I24,G11I24,7,11,9,24,NaT,0,0
48,BC_00073BC_00218,BC_00073,BC_00218,I11,K24,I11K24,9,11,11,24,NaT,0,0
48,BC_00074BC_00219,BC_00074,BC_00219,K11,M24,K11M24,11,11,13,24,NaT,0,0
48,BC_00075BC_00220,BC_00075,BC_00220,M11,O24,M11O24,13,11,15,24,NaT,0,0
48,BC_00077BC_00125,BC_00077,BC_00125,A13,A2,A13A2,1,13,1,2,NaT,0,0
48,BC_00078BC_00126,BC_00078,BC_00126,C13,C2,C13C2,3,13,3,2,NaT,0,0
48,BC_00079BC_00127,BC_00079,BC_00127,E13,E2,E13E2,5,13,5,2,NaT,0,0
48,BC_00080BC_00128,BC_00080,BC_00128,G13,G2,G13G2,7,13,7,2,NaT,0,0
48,BC_00081BC_00129,BC_00081,BC_00129,I13,I2,I13I2,9,13,9,2,NaT,0,0
48,BC_00082BC_00130,BC_00082,BC_00130,K13,K2,K13K2,11,13,11,2,NaT,0,0
48,BC_00083BC_00131,BC_00083,BC_00131,M13,M2,M13M2,13,13,13,2,NaT,0,0
48,BC_00084BC_00132,BC_00084,BC_00132,O13,O2,O13O2,15,13,15,2,NaT,0,0
48,BC_00085BC_00133,BC_00085,BC_00133,A15,A4,A15A4,1,15,1,4,NaT,0,0
48,BC_00086BC_00134,BC_00086,BC_00134,C15,C4,C15C4,3,15,3,4,NaT,0,0
48,BC_00087BC_00135,BC_00087,BC_00135,E15,E4,E15E4,5,15,5,4,NaT,0,0
48,BC_00088BC_00136,BC_00088,BC_00136,G15,G4,G15G4,7,15,7,4,NaT,0,0
48,BC_00089BC_00137,BC_00089,BC_00137,I15,I4,I15I4,9,15,9,4,NaT,0,0
48,BC_00090BC_00138,BC_00090,BC_00138,K15,K4,K15K4,11,15,11,4,NaT,0,0
48,BC_00091BC_00139,BC_00091,BC_00139,M15,M4,M15M4,13,15,13,4,NaT,0,0
48,BC_00092BC_00140,BC_00092,BC_00140,O15,O4,O15O4,15,15,15,4,NaT,0,0
48,BC_00093BC_00141,BC_00093,BC_00141,A17,A6,A17A6,1,17,1,6,NaT,0,0
48,BC_00094BC_00142,BC_00094,BC_00142,C17,C6,C17C6,3,17,3,6,NaT,0,0
48,BC_00095BC_00143,BC_00095,BC_00143,E17,E6,E17E6,5,17,5,6,NaT,0,0
48,BC_00096BC_00144,BC_00096,BC_00144,G17,G6,G17G6,7,17,7,6,NaT,0,0
48,BC_00097BC_00145,BC_00097,BC_00145,I17,I6,I17I6,9,17,9,6,NaT,0,0
48,BC_00098BC_00146,BC_00098,BC_00146,K17,K6,K17K6,11,17,11,6,NaT,0,0
48,BC_00099BC_00147,BC_00099,BC_00147,M17,M6,M17M6,13,17,13,6,NaT,0,0
48,BC_00100BC_00148,BC_00100,BC_00148,O17,O6,O17O6,15,17,15,6,NaT,0,0
48,BC_00101BC_00149,BC_00101,BC_00149,A19,A8,A19A8,1,19,1,8,NaT,0,0
48,BC_00102BC_00150,BC_00102,BC_00150,C19,C8,C19C8,3,19,3,8,NaT,0,0
48,BC_00103BC_00151,BC_00103,BC_00151,E19,E8,E19E8,5,19,5,8,NaT,0,0
48,BC_00104BC_00152,BC_00104,BC_00152,G19,G8,G19G8,7,19,7,8,NaT,0,0
48,BC_00105BC_00153,BC_00105,BC_00153,I19,I8,I19I8,9,19,9,8,NaT,0,0
48,BC_00106BC_00154,BC_00106,BC_00154,K19,K8,K19K8,11,19,11,8,NaT,0,0
48,BC_00107BC_00155,BC_00107,BC_00155,M19,M8,M19M8,13,19,13,8,NaT,0,0
48,BC_00108BC_00156,BC_00108,BC_00156,O19,O8,O19O8,15,19,15,8,NaT,0,0
48,BC_00109BC_00157,BC_00109,BC_00157,A21,A10,A21A10,1,21,1,10,NaT,0,0
48,BC_00110BC_00158,BC_00110,BC_00158,C21,C10,C21C10,3,21,3,10,NaT,0,0
48,BC_00111BC_00159,BC_00111,BC_00159,E21,E10,E21E10,5,21,5,10,NaT,0,0
48,BC_00112BC_00160,BC_00112,BC_00160,G21,G10,G21G10,7,21,7,10,NaT,0,0
48,BC_00113BC_00161,BC_00113,BC_00161,I21,I10,I21I10,9,21,9,10,NaT,0,0
48,BC_00114BC_00162,BC_00114,BC_00162,K21,K10,K21K10,11,21,11,10,NaT,0,0
48,BC_00115BC_00164,BC_00115,BC_00164,M21,O10,M21O10,13,21,15,10,NaT,0,0
48,BC_00117BC_00165,BC_00117,BC_00165,A23,A12,A23A12,1,23,1,12,NaT,0,0
48,BC_00118BC_00166,BC_00118,BC_00166,C23,C12,C23C12,3,23,3,12,NaT,0,0
48,BC_00119BC_00167,BC_00119,BC_00167,E23,E12,E23E12,5,23,5,12,NaT,0,0
48,BC_00120BC_00168,BC_00120,BC_00168,G23,G12,G23G12,7,23,7,12,NaT,0,0
48,BC_00121BC_00169,BC_00121,BC_00169,I23,I12,I23I12,9,23,9,12,NaT,0,0
48,BC_00122BC_00170,BC_00122,BC_00170,K23,K12,K23K12,11,23,11,12,NaT,0,0
48,BC_00123BC_00171,BC_00123,BC_00171,M23,M12,M23M12,13,23,13,12,NaT,0,0
48,BC_00124BC_00172,BC_00124,BC_00172,O23,O12,O23O12,15,23,15,12,NaT,0,0
49,BC_00029BC_00174,BC_00029,BC_00174,A1,C14,A1C14,1,1,3,14,NaT,0,0
49,BC_00030BC_00175,BC_00030,BC_00175,C1,E14,C1E14,3,1,5,14,NaT,0,0
49,BC_00031BC_00176,BC_00031,BC_00176,E1,G14,E1G14,5,1,7,14,NaT,0,0
49,BC_00032BC_00177,BC_00032,BC_00177,G1,I14,G1I14,7,1,9,14,NaT,0,0
49,BC_00033BC_00178,BC_00033,BC_00178,I1,K14,I1K14,9,1,11,14,NaT,0,0
49,BC_00034BC_00179,BC_00034,BC_00179,K1,M14,K1M14,11,1,13,14,NaT,0,0
49,BC_00035BC_00180,BC_00035,BC_00180,M1,O14,M1O14,13,1,15,14,NaT,0,0
49,BC_00036BC_00181,BC_00036,BC_00181,O1,A16,O1A16,15,1,1,16,NaT,0,0
49,BC_00037BC_00182,BC_00037,BC_00182,A3,C16,A3C16,1,3,3,16,NaT,0,0
